"","IsCanceled","LeadTime","ArrivalDateYear","ArrivalDateMonth","ArrivalDateWeekNumber","ArrivalDateDayOfMonth","StaysInWeekendNights","StaysInWeekNights","Adults","Children","Babies","Meal","Country","MarketSegment","DistributionChannel","IsRepeatedGuest","PreviousCancellations","PreviousBookingsNotCanceled","ReservedRoomType","AssignedRoomType","BookingChanges","DepositType","Agent","Company","DaysInWaitingList","CustomerType","ADR","RequiredCarParkingSpaces","TotalOfSpecialRequests","ReservationStatus","ReservationStatusDate","ID"
"19579",1,75,2016,"October",45,30,2,0,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","20","NULL",0,"Transient",105,0,0,"Canceled",2016-10-17,"city"
"19580",1,75,2016,"October",45,30,2,0,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","20","NULL",0,"Transient",105,0,0,"Canceled",2016-10-17,"city"
"19581",1,75,2016,"October",45,30,2,0,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","20","NULL",0,"Transient",105,0,0,"Canceled",2016-10-17,"city"
"19582",1,75,2016,"October",45,30,2,0,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","20","NULL",0,"Transient",105,0,0,"Canceled",2016-10-17,"city"
"19583",1,87,2016,"October",45,30,2,0,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90.9,0,1,"Canceled",2016-09-30,"city"
"19584",1,268,2016,"October",45,30,2,0,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","20","NULL",193,"Transient",105,0,0,"Canceled",2016-10-17,"city"
"19585",1,197,2016,"October",45,30,2,1,2,0,0,"SC","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",82.5,0,0,"Canceled",2016-05-11,"city"
"19586",1,97,2016,"October",45,30,2,1,2,0,0,"SC","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",79.8,0,1,"Canceled",2016-07-29,"city"
"19587",1,197,2016,"October",45,30,2,1,2,0,0,"SC","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",82.5,0,0,"Canceled",2016-05-11,"city"
"19588",1,95,2016,"October",45,30,2,1,2,0,0,"SC","BRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",79.8,0,2,"Canceled",2016-10-06,"city"
"19589",1,97,2016,"October",45,30,2,1,2,0,0,"SC","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",79.8,0,1,"Canceled",2016-07-29,"city"
"19590",1,97,2016,"October",45,30,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","85","NULL",0,"Transient",80.75,0,0,"Canceled",2016-07-27,"city"
"19591",1,154,2016,"October",45,30,2,1,2,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",104.1,0,2,"Canceled",2016-09-09,"city"
"19592",1,97,2016,"October",45,30,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","85","NULL",0,"Transient",80.75,0,0,"Canceled",2016-07-27,"city"
"19593",1,105,2016,"October",45,30,2,2,1,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",85.05,0,0,"Canceled",2016-07-17,"city"
"19594",1,102,2016,"October",45,30,2,2,2,0,0,"SC","ITA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",79.65,0,0,"Canceled",2016-08-09,"city"
"19595",1,158,2016,"October",45,30,2,2,0,2,0,"BB","GBR","Online TA","TA/TO",0,0,0,"B","B",0,"No Deposit","9","NULL",0,"Transient",83.5,0,2,"Canceled",2016-09-05,"city"
"19596",1,72,2016,"October",45,30,2,2,2,0,0,"SC","ITA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",79.65,0,0,"Canceled",2016-09-14,"city"
"19597",1,82,2016,"October",45,30,2,2,2,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"A","A",2,"No Deposit","9","NULL",0,"Transient",90.45,0,2,"Canceled",2016-10-23,"city"
"19598",1,159,2016,"October",45,30,2,2,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"B","B",1,"No Deposit","9","NULL",0,"Transient",83.5,0,2,"Canceled",2016-09-04,"city"
"19599",1,244,2016,"October",45,30,2,3,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",85.85,0,0,"Canceled",2016-03-01,"city"
"19600",1,244,2016,"October",45,30,2,3,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",85.85,0,0,"Canceled",2016-03-01,"city"
"19601",1,12,2016,"October",45,30,2,3,2,0,0,"SC","IRN","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",99,0,1,"Canceled",2016-10-24,"city"
"19602",1,151,2016,"October",45,30,2,3,3,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",122.76,0,0,"Canceled",2016-06-02,"city"
"19603",1,243,2016,"October",45,30,2,3,3,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",116.45,0,2,"Canceled",2016-10-16,"city"
"19604",1,244,2016,"October",45,30,2,3,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",85.85,0,0,"Canceled",2016-03-01,"city"
"19605",1,50,2016,"October",45,30,2,3,2,0,0,"HB","HUN","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",162.4,0,1,"Canceled",2016-09-15,"city"
"19606",1,23,2016,"October",45,30,2,3,2,0,0,"SC","IRN","Online TA","TA/TO",0,0,0,"A","A",2,"No Deposit","9","NULL",0,"Transient",99,0,1,"Canceled",2016-10-24,"city"
"19607",1,230,2016,"October",45,30,2,3,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",98.6,0,1,"Canceled",2016-09-10,"city"
"19608",1,49,2016,"October",45,30,2,3,2,0,0,"BB","HUN","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",124.4,0,1,"Canceled",2016-10-02,"city"
"19609",1,244,2016,"October",45,30,2,3,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",85.85,0,0,"Canceled",2016-03-01,"city"
"19610",1,244,2016,"October",45,30,2,3,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",85.85,0,0,"Canceled",2016-03-01,"city"
"19611",1,54,2016,"October",45,30,2,4,2,0,0,"BB","ITA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",111,0,1,"Canceled",2016-10-16,"city"
"19612",1,54,2016,"October",45,30,2,4,2,0,0,"BB","ITA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",111,0,1,"Canceled",2016-10-16,"city"
"19613",1,175,2016,"October",45,30,2,4,2,0,0,"BB","ITA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90.9,0,2,"Canceled",2016-10-26,"city"
"19614",1,23,2016,"October",45,30,2,5,1,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","8","NULL",0,"Transient",89.64,0,1,"Canceled",2016-10-25,"city"
"19615",1,197,2016,"October",45,31,1,0,2,0,0,"BB","CHE","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",96.3,0,3,"Canceled",2016-09-26,"city"
"19616",1,73,2016,"October",45,31,1,1,2,1,0,"BB","ITA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",112.05,0,1,"Canceled",2016-10-18,"city"
"19617",1,94,2016,"October",45,31,1,1,2,0,0,"BB","BRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90.45,0,0,"Canceled",2016-07-29,"city"
"19618",1,248,2016,"October",45,31,1,2,1,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"E","E",0,"Non Refund","NULL","51",0,"Transient-Party",106,0,0,"Canceled",2016-08-29,"city"
"19619",1,36,2016,"October",45,31,1,2,2,0,0,"SC","DEU","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",95,0,0,"Canceled",2016-09-25,"city"
"19620",1,93,2016,"October",45,31,1,2,2,0,0,"BB","ITA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90.3,0,2,"Canceled",2016-10-06,"city"
"19621",1,200,2016,"October",45,31,1,2,2,2,0,"HB","CHE","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","9","NULL",0,"Transient",213.6,0,0,"Canceled",2016-04-14,"city"
"19622",1,106,2016,"October",45,31,1,3,2,0,0,"BB","DNK","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90.23,0,2,"Canceled",2016-09-26,"city"
"19623",1,12,2016,"October",45,31,1,3,2,1,0,"BB","RUS","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",129.25,0,2,"Canceled",2016-10-28,"city"
"19624",1,133,2016,"October",45,31,1,3,3,0,0,"BB","SWE","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",122.63,0,0,"Canceled",2016-08-07,"city"
"19625",1,86,2016,"October",45,31,1,3,2,0,0,"BB","SWE","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90.23,0,0,"Canceled",2016-08-06,"city"
"19626",1,92,2016,"October",45,31,1,3,2,1,0,"BB","ITA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",106.43,0,1,"Canceled",2016-10-10,"city"
"19627",1,57,2016,"October",45,31,1,4,3,0,0,"BB","RUS","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",131.58,0,1,"Canceled",2016-10-25,"city"
"19628",1,13,2016,"October",45,31,1,4,1,0,0,"SC","AGO","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",92,0,0,"Canceled",2016-10-28,"city"
"19629",1,29,2016,"October",45,31,1,4,2,0,0,"BB","ITA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",114.4,0,2,"Canceled",2016-10-10,"city"
"19630",1,212,2016,"October",45,31,1,4,3,0,0,"BB","ITA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",126.9,0,0,"Canceled",2016-04-09,"city"
"19631",1,69,2016,"October",45,31,1,4,2,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",79.38,0,2,"Canceled",2016-09-06,"city"
"19632",1,62,2016,"October",45,31,1,4,2,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",106.2,0,0,"Canceled",2016-08-31,"city"
"19633",1,72,2016,"October",45,31,2,5,3,0,0,"BB","ITA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",126.64,0,0,"Canceled",2016-08-20,"city"
"19634",1,65,2016,"November",45,1,0,1,1,0,0,"SC","BRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",79.2,0,4,"Canceled",2016-10-23,"city"
"19635",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19636",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19637",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19638",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19639",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19640",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19641",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19642",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19643",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19644",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19645",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19646",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19647",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19648",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19649",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19650",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19651",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19652",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19653",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19654",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19655",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19656",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19657",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19658",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19659",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19660",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19661",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19662",1,166,2016,"November",45,1,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"E","E",0,"Non Refund","236","NULL",0,"Transient",130,0,0,"Canceled",2016-07-13,"city"
"19663",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19664",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19665",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19666",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19667",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19668",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19669",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19670",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19671",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19672",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19673",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19674",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19675",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19676",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19677",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19678",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19679",1,166,2016,"November",45,1,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"E","E",0,"Non Refund","236","NULL",0,"Transient",130,0,0,"Canceled",2016-07-13,"city"
"19680",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19681",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19682",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19683",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19684",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19685",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19686",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19687",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19688",1,43,2016,"November",45,1,0,3,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",104.4,0,1,"Canceled",2016-10-16,"city"
"19689",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19690",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19691",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19692",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19693",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19694",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19695",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19696",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19697",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19698",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19699",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19700",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19701",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19702",1,19,2016,"November",45,1,0,2,1,0,0,"BB","CHE","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",112,0,0,"Canceled",2016-10-14,"city"
"19703",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19704",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19705",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19706",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
"19707",1,166,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","236","NULL",0,"Transient",110,0,0,"Canceled",2016-07-13,"city"
